"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"222","RT @SFriedScientist: It took @PLOSONE one day to review and retract #HandofGod paper. It took the Lancet 12 years to retract Wakefield's an…",FALSE,0,NA,2016-03-03 22:30:51,FALSE,NA,"705520844005580800",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","PaleoGould",62,TRUE,FALSE,NA,NA
"223","RT @SFriedScientist: It took @PLOSONE one day to review and retract #HandofGod paper. It took the Lancet 12 years to retract Wakefield's an…",FALSE,0,NA,2016-03-03 22:30:28,FALSE,NA,"705520746538344454",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","fMRI_guy",62,TRUE,FALSE,NA,NA
"224","RT @SFriedScientist: It took @PLOSONE one day to review and retract #HandofGod paper. It took the Lancet 12 years to retract Wakefield's an…",FALSE,0,NA,2016-03-03 22:29:31,FALSE,NA,"705520508515840002",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Julie_B92",62,TRUE,FALSE,NA,NA
"225","RT @CT_Bergstrom: Let's look on the bright side. @PLOSONE's #HandOfGod paper will have awesome @altmetric and @impactstory scores.",FALSE,0,NA,2016-03-03 22:25:54,FALSE,NA,"705519597135470592",NA,"<a href=""http://twicca.r246.jp/"" rel=""nofollow"">twicca</a>","niina_stein",11,TRUE,FALSE,NA,NA
"226","RT @NatureNews: Paper that says human hand was 'designed by Creator' sparks peer review concerns https://t.co/1B1f8IAHU1 #HandOfGod https:/…",FALSE,0,NA,2016-03-03 22:25:07,FALSE,NA,"705519399394906113",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","NatureLoverGina",102,TRUE,FALSE,NA,NA
"227","RT @dutchscientist: I have several @PLOSONE papers and am proud of them, good work. Hope microbiota plagiarism and #handofgod paper lead to…",FALSE,0,NA,2016-03-03 22:20:04,FALSE,NA,"705518127556091904",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","GaetanBurgio",1,TRUE,FALSE,NA,NA
"228","I have several @PLOSONE papers and am proud of them, good work. Hope microbiota plagiarism and #handofgod paper lead to changes in 1/2",FALSE,4,NA,2016-03-03 22:19:37,FALSE,NA,"705518017124417536",NA,"<a href=""http://twicca.r246.jp/"" rel=""nofollow"">twicca</a>","dutchscientist",1,FALSE,FALSE,NA,NA
"229","""the retraction is being processed and will be posted as soon as possible"" #handofgod https://t.co/pMZP84VCQH",FALSE,0,NA,2016-03-03 22:18:04,FALSE,NA,"705517625728700417",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","PSJorgensen",0,FALSE,FALSE,NA,NA
"230","Had a recent science assessment in institute. @PLOSONE papers were dismissed as ""they'll take anything"". #handofgod article handling (1/2)",FALSE,1,NA,2016-03-03 22:16:37,FALSE,NA,"705517259939307521",NA,"<a href=""http://twicca.r246.jp/"" rel=""nofollow"">twicca</a>","dutchscientist",0,FALSE,FALSE,NA,NA
"231","Seems #handofgod @altmetric score is still way below the one of #crappyGabor https://t.co/CqaZWlZy0f or the faster-than-light neutrinos one.",FALSE,1,NA,2016-03-03 22:15:25,FALSE,NA,"705516957567684609",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","lucaborger",1,FALSE,FALSE,NA,NA
"232","RT @NatureNews: Paper that says human hand was 'designed by Creator' sparks peer review concerns https://t.co/1B1f8IAHU1 #HandOfGod https:/…",FALSE,0,NA,2016-03-03 22:09:09,FALSE,NA,"705515381205630976",NA,"<a href=""http://www.tweetcaster.com"" rel=""nofollow"">TweetCaster for Android</a>","R0dons",102,TRUE,FALSE,NA,NA
"233","RT @NatureNews: Paper that says human hand was 'designed by Creator' sparks peer review concerns https://t.co/1B1f8IAHU1 #HandOfGod https:/…",FALSE,0,NA,2016-03-03 22:04:15,FALSE,NA,"705514148336107520",NA,"<a href=""http://www.tweetcaster.com"" rel=""nofollow"">TweetCaster for Android</a>","moigaren",102,TRUE,FALSE,NA,NA
"234","RT @NatureNews: Paper that says human hand was 'designed by Creator' sparks peer review concerns https://t.co/1B1f8IAHU1 #HandOfGod https:/…",FALSE,0,NA,2016-03-03 21:58:43,FALSE,NA,"705512755911065601",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","daviddesancho",102,TRUE,FALSE,NA,NA
"235","RT @CT_Bergstrom: Let's look on the bright side. @PLOSONE's #HandOfGod paper will have awesome @altmetric and @impactstory scores.",FALSE,0,NA,2016-03-03 21:58:05,FALSE,NA,"705512595508211712",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","blahster",11,TRUE,FALSE,NA,NA
"236","RT @NatureNews: Paper that says human hand was 'designed by Creator' sparks peer review concerns https://t.co/1B1f8IAHU1 #HandOfGod https:/…",FALSE,0,NA,2016-03-03 21:51:59,FALSE,NA,"705511059772276736",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jfcryan",102,TRUE,FALSE,NA,NA
"237","RT @SFriedScientist: It took @PLOSONE one day to review and retract #HandofGod paper. It took the Lancet 12 years to retract Wakefield's an…",FALSE,0,NA,2016-03-03 21:49:49,FALSE,NA,"705510514961600512",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","geeclabCL",62,TRUE,FALSE,NA,NA
"238","RT @CT_Bergstrom: Q: Why is @PLOSOne like English goalkeeper Peter Shilton?

A: Neither blocked the #HandOfGod https://t.co/UuubfuDi1N",FALSE,0,NA,2016-03-03 21:42:55,FALSE,NA,"705508778834325504",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SigmaFields",43,TRUE,FALSE,NA,NA
"239","RT @GaetanBurgio: The #handofgod will be retracted ! https://t.co/yEVcJ8gMvz",FALSE,0,NA,2016-03-03 21:41:23,FALSE,NA,"705508391947542529",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","ThamaraiSch",4,TRUE,FALSE,NA,NA
"240","RT @NatureNews: Paper that says human hand was 'designed by Creator' sparks peer review concerns https://t.co/1B1f8IAHU1 #HandOfGod https:/…",FALSE,0,NA,2016-03-03 21:40:38,FALSE,NA,"705508204596338689",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>","LucaPaleo",102,TRUE,FALSE,NA,NA
"241","Glad to see @PLOSONE retract the #handofgod paper. It would be even better to post the investigation results. Transparency is important!",FALSE,1,NA,2016-03-03 21:40:24,FALSE,NA,"705508145976774656",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","throckman",0,FALSE,FALSE,NA,NA
"242","RT @CT_Bergstrom: Everyone is shocked that the creationist #HandOfGod paper got into  @PLOSOne. It happens more often then you think: https…",FALSE,0,NA,2016-03-03 21:36:42,FALSE,NA,"705507215386349568",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","zysong",15,TRUE,FALSE,NA,NA
"243","@PLOSONE huzzah #handofgod article is gone!",FALSE,0,"csmarcum",2016-03-03 21:33:28,FALSE,"705444598177525760","705506400605245441","165457545","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","csmarcum",0,FALSE,FALSE,NA,NA
"244","The #handofgod paper would be more appropriately published in the Awake! magazine",FALSE,0,NA,2016-03-03 21:32:59,FALSE,NA,"705506281885405187",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>","UcheOsuagwu",0,FALSE,FALSE,NA,NA
"245","RT @CT_Bergstrom: Let's look on the bright side. @PLOSONE's #HandOfGod paper will have awesome @altmetric and @impactstory scores.",FALSE,0,NA,2016-03-03 21:32:24,FALSE,NA,"705506133218193408",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","minouye271",11,TRUE,FALSE,NA,NA
"246","RT @CT_Bergstrom: .@PLOSOne retracts the #HandOfGod. https://t.co/0QdJQLWDwH https://t.co/j1mjOM4cCK",FALSE,0,NA,2016-03-03 21:30:43,FALSE,NA,"705505711271374849",NA,"<a href=""http://sites.google.com/site/yorufukurou/"" rel=""nofollow"">YoruFukurou</a>","WeWuWiWo",8,TRUE,FALSE,NA,NA
"247","#GIFparty #sea #oceanhero #handofgod #WTF https://t.co/D2HLYQcl38",FALSE,1,NA,2016-03-03 21:23:26,FALSE,NA,"705503877668474880",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","jairoordonezv",0,FALSE,FALSE,NA,NA
"248","RT @NatureNews: Paper that says human hand was 'designed by Creator' sparks peer review concerns https://t.co/1B1f8IAHU1 #HandOfGod https:/…",FALSE,0,NA,2016-03-03 21:22:20,FALSE,NA,"705503601796501504",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Goneri76",102,TRUE,FALSE,NA,NA
"249","RT @SFriedScientist: People are freaking out about the #HandOfGod as if there weren't millions of publications with equally tenuous introdu…",FALSE,0,NA,2016-03-03 21:18:03,FALSE,NA,"705502520978841600",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","enusetaxel",10,TRUE,FALSE,NA,NA
"250","RT @GaetanBurgio: The #handofgod will be retracted ! https://t.co/yEVcJ8gMvz",FALSE,0,NA,2016-03-03 21:14:44,FALSE,NA,"705501686316593152",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","CoffeeGenomics",4,TRUE,FALSE,NA,NA
"251","RT @SFriedScientist: It took @PLOSONE one day to review and retract #HandofGod paper. It took the Lancet 12 years to retract Wakefield's an…",FALSE,0,NA,2016-03-03 21:13:41,FALSE,NA,"705501424587829250",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ABonisoli",62,TRUE,FALSE,NA,NA
"252","RT @SFriedScientist: It took @PLOSONE one day to review and retract #HandofGod paper. It took the Lancet 12 years to retract Wakefield's an…",FALSE,0,NA,2016-03-03 21:13:21,FALSE,NA,"705501340001128449",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MaxMossler",62,TRUE,FALSE,NA,NA
"253","RT @ScholarlyChickn: Retracted: Even Devine Intervention could not save @PLOSONE's #handofgod paper. https://t.co/mCZX51Hdkg",FALSE,0,NA,2016-03-03 21:12:01,FALSE,NA,"705501001562898432",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","trished",4,TRUE,FALSE,NA,NA
"254","Retracted: Even Devine Intervention could not save @PLOSONE's #handofgod paper. https://t.co/mCZX51Hdkg",FALSE,0,NA,2016-03-03 21:11:10,FALSE,NA,"705500790031556608",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ScholarlyChickn",4,FALSE,FALSE,NA,NA
"255","RT @schneiderleonid: After I uncovered blasphemy in #handofgod article, it will be retracted by @PLOSONE : https://t.co/6yJMgJyk74 https://…",FALSE,0,NA,2016-03-03 21:10:52,FALSE,NA,"705500715746246656",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Prof_GD_Foster",1,TRUE,FALSE,NA,NA
"256","The #handofgod will be retracted ! https://t.co/yEVcJ8gMvz",FALSE,1,NA,2016-03-03 21:10:24,FALSE,NA,"705500598368489472",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","GaetanBurgio",4,FALSE,FALSE,NA,NA
"257","After I uncovered blasphemy in #handofgod article, it will be retracted by @PLOSONE : https://t.co/6yJMgJyk74 https://t.co/bvPi2RegpR",FALSE,3,NA,2016-03-03 21:10:07,FALSE,NA,"705500524829872129",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","schneiderleonid",1,FALSE,FALSE,NA,NA
"258","RT @SFriedScientist: It took @PLOSONE one day to review and retract #HandofGod paper. It took the Lancet 12 years to retract Wakefield's an…",FALSE,0,NA,2016-03-03 21:09:43,FALSE,NA,"705500423503740928",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","etalevich",62,TRUE,FALSE,NA,NA
"259","RT @SFriedScientist: It took @PLOSONE one day to review and retract #HandofGod paper. It took the Lancet 12 years to retract Wakefield's an…",FALSE,0,NA,2016-03-03 21:07:47,FALSE,NA,"705499936717144064",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","kevazingo",62,TRUE,FALSE,NA,NA
"260","RT @SFriedScientist: It took @PLOSONE one day to review and retract #HandofGod paper. It took the Lancet 12 years to retract Wakefield's an…",FALSE,0,NA,2016-03-03 21:07:22,FALSE,NA,"705499831540846592",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","LSU_FISH",62,TRUE,FALSE,NA,NA
"261","RT @SFriedScientist: It took @PLOSONE one day to review and retract #HandofGod paper. It took the Lancet 12 years to retract Wakefield's an…",FALSE,0,NA,2016-03-03 21:06:26,FALSE,NA,"705499599058948096",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SpinyDag",62,TRUE,FALSE,NA,NA
"262","It took @PLOSONE one day to review and retract #HandofGod paper. It took the Lancet 12 years to retract Wakefield's anti-vax paper.",FALSE,34,NA,2016-03-03 21:05:27,FALSE,NA,"705499352102412289",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","SFriedScientist",62,FALSE,FALSE,NA,NA
"263","RT @Lol2Linda: @AnthonyStarke U were good lookin woman...quite the competition 4 @perlmutations. Cud b #HandofGod epi @_Benipedia_ https://…",FALSE,0,NA,2016-03-03 20:59:47,FALSE,NA,"705497925212766208",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_Benipedia_",1,TRUE,FALSE,NA,NA
"264","RT @NatureNews: Paper that says human hand was 'designed by Creator' sparks peer review concerns https://t.co/1B1f8IAHU1 #HandOfGod https:/…",FALSE,0,NA,2016-03-03 20:58:14,FALSE,NA,"705497533708107776",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MurielVayssier",102,TRUE,FALSE,NA,NA
"265","RT @CT_Bergstrom: Let's look on the bright side. @PLOSONE's #HandOfGod paper will have awesome @altmetric and @impactstory scores.",FALSE,0,NA,2016-03-03 20:56:44,FALSE,NA,"705497157915254784",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ScholarlyChickn",11,TRUE,FALSE,NA,NA
"266","Retracted. Right answer. #handofgod  https://t.co/hdSJVZAoaE",FALSE,2,NA,2016-03-03 20:50:43,FALSE,NA,"705495644819947520",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","johnlogsdon",1,FALSE,FALSE,NA,NA
"267","RT @NatureNews: Paper that says human hand was 'designed by Creator' sparks peer review concerns https://t.co/1B1f8IAHU1 #HandOfGod https:/…",FALSE,0,NA,2016-03-03 20:44:47,FALSE,NA,"705494151807111168",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","benchling",102,TRUE,FALSE,NA,NA
"268","RT @CT_Bergstrom: .@PLOSOne retracts the #HandOfGod. https://t.co/0QdJQLWDwH https://t.co/j1mjOM4cCK",FALSE,0,NA,2016-03-03 20:41:28,FALSE,NA,"705493315907670017",NA,"<a href=""https://launchpad.net/polly"" rel=""nofollow"">Polly</a>","FrueheNeuzeit",8,TRUE,FALSE,NA,NA
"269","@AnthonyStarke U were good lookin woman...quite the competition 4 @perlmutations. Cud b #HandofGod epi @_Benipedia_ https://t.co/BhatQrG4PV",FALSE,5,"AnthonyStarke",2016-03-03 20:41:05,FALSE,"705479734323359745","705493218234802176","282163680","<a href=""https://twitter.com/download/android"" rel=""nofollow"">Twitter for Android Tablets</a>","Lol2Linda",1,FALSE,FALSE,NA,NA
"270","RT @CT_Bergstrom: Q: Why is @PLOSOne like English goalkeeper Peter Shilton?

A: Neither blocked the #HandOfGod https://t.co/UuubfuDi1N",FALSE,0,NA,2016-03-03 20:40:49,FALSE,NA,"705493150404583426",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jeffoscoulos",43,TRUE,FALSE,NA,NA
"271","RT @CT_Bergstrom: Q: Why is @PLOSOne like English goalkeeper Peter Shilton?

A: Neither blocked the #HandOfGod https://t.co/UuubfuDi1N",FALSE,0,NA,2016-03-03 20:38:29,FALSE,NA,"705492566729424896",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","heath_obrien",43,TRUE,FALSE,NA,NA
"272","RT @CT_Bergstrom: Q: Why is @PLOSOne like English goalkeeper Peter Shilton?

A: Neither blocked the #HandOfGod https://t.co/UuubfuDi1N",FALSE,0,NA,2016-03-03 20:38:18,FALSE,NA,"705492519853924353",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","lambertlab1",43,TRUE,FALSE,NA,NA
"273","RT @CT_Bergstrom: .@PLOSOne retracts the #HandOfGod. https://t.co/0QdJQLWDwH https://t.co/j1mjOM4cCK",FALSE,0,NA,2016-03-03 20:36:33,FALSE,NA,"705492079145783296",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","aBugBlog",8,TRUE,FALSE,NA,NA
"274","RT @NatureNews: Paper that says human hand was 'designed by Creator' sparks peer review concerns https://t.co/1B1f8IAHU1 #HandOfGod https:/…",FALSE,0,NA,2016-03-03 20:33:06,FALSE,NA,"705491209024700416",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sdbiergans",102,TRUE,FALSE,NA,NA
"275","RT @CT_Bergstrom: .@PLOSOne retracts the #HandOfGod. https://t.co/0QdJQLWDwH https://t.co/j1mjOM4cCK",FALSE,0,NA,2016-03-03 20:32:40,FALSE,NA,"705491099842904064",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","hauschke",8,TRUE,FALSE,NA,NA
"276","RT @CT_Bergstrom: Q: Why is @PLOSOne like English goalkeeper Peter Shilton?

A: Neither blocked the #HandOfGod https://t.co/UuubfuDi1N",FALSE,0,NA,2016-03-03 20:32:29,FALSE,NA,"705491054087245824",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Herron1664",43,TRUE,FALSE,NA,NA
"277","RT @CT_Bergstrom: .@PLOSOne retracts the #HandOfGod. https://t.co/0QdJQLWDwH https://t.co/j1mjOM4cCK",FALSE,0,NA,2016-03-03 20:31:41,FALSE,NA,"705490851506622468",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DrRMHRumney",8,TRUE,FALSE,NA,NA
"278","#handofgod #Creatorgate paper to be retracted https://t.co/sO5xIy1mo0",FALSE,0,NA,2016-03-03 20:31:28,FALSE,NA,"705490799069425664",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","strepsipterman",0,FALSE,FALSE,NA,NA
"279","RT @CT_Bergstrom: .@PLOSONE After further review, the #handofgod has been disallowed: https://t.co/0QdJQLWDwH. 

To bad there was no such m…",FALSE,0,NA,2016-03-03 20:31:24,FALSE,NA,"705490781226868737",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DrRMHRumney",2,TRUE,FALSE,NA,NA
"280","RT @CT_Bergstrom: Q: Why is @PLOSOne like English goalkeeper Peter Shilton?

A: Neither blocked the #HandOfGod https://t.co/UuubfuDi1N",FALSE,0,NA,2016-03-03 20:31:22,FALSE,NA,"705490775057031172",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DrRMHRumney",43,TRUE,FALSE,NA,NA
"281","RT @CT_Bergstrom: Let's look on the bright side. @PLOSONE's #HandOfGod paper will have awesome @altmetric and @impactstory scores.",FALSE,0,NA,2016-03-03 20:27:39,FALSE,NA,"705489839450419201",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","scholarlykitchn",11,TRUE,FALSE,NA,NA
"282","RT @conservbytes: Little embarrassing publishing in @PLOSONE when #HandofGod slips through https://t.co/67o9yJuE1A Will reconsider strongly…",FALSE,0,NA,2016-03-03 20:26:41,FALSE,NA,"705489596612632576",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","motek42",7,TRUE,FALSE,NA,NA
"283","RT @CT_Bergstrom: .@PLOSONE After further review, the #handofgod has been disallowed: https://t.co/0QdJQLWDwH. 

To bad there was no such m…",FALSE,0,NA,2016-03-03 20:25:17,FALSE,NA,"705489241325772800",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","surt_lab",2,TRUE,FALSE,NA,NA
"284","RT @CT_Bergstrom: Q: Why is @PLOSOne like English goalkeeper Peter Shilton?

A: Neither blocked the #HandOfGod https://t.co/UuubfuDi1N",FALSE,0,NA,2016-03-03 20:25:15,FALSE,NA,"705489233662717952",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","surt_lab",43,TRUE,FALSE,NA,NA
"285",".@PLOSONE After further review, the #handofgod has been disallowed: https://t.co/0QdJQLWDwH. 

To bad there was no such mechanism in 1986.",FALSE,3,"CT_Bergstrom",2016-03-03 20:24:46,FALSE,"705112641094578176","705489111138697216","3238448948","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","CT_Bergstrom",2,FALSE,FALSE,NA,NA
"286","RT @CT_Bergstrom: .@PLOSOne retracts the #HandOfGod. https://t.co/0QdJQLWDwH https://t.co/j1mjOM4cCK",FALSE,0,NA,2016-03-03 20:24:15,FALSE,NA,"705488980695973890",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","gabelspitze",8,TRUE,FALSE,NA,NA
"287",".@PLOSOne retracts the #HandOfGod. https://t.co/0QdJQLWDwH https://t.co/j1mjOM4cCK",FALSE,2,NA,2016-03-03 20:22:44,FALSE,NA,"705488599983091712",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","CT_Bergstrom",8,FALSE,FALSE,NA,NA
"288","RT @DoctorZen: Indeed. When considering #HandOfGod, remember Elsevier has an entire journal on homeopathy: https://t.co/CBQB1XYi6z https://…",FALSE,0,NA,2016-03-03 20:15:34,FALSE,NA,"705486796373635073",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Eliphaleth",16,TRUE,FALSE,NA,NA
"289","#handofgod paper to be retracted. https://t.co/tRsHQHECcr",FALSE,0,NA,2016-03-03 20:11:24,FALSE,NA,"705485748279967746",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","kerrygrens",0,FALSE,FALSE,NA,NA
"290","RT @NatureNews: Paper that says human hand was 'designed by Creator' sparks peer review concerns https://t.co/1B1f8IAHU1 #HandOfGod https:/…",FALSE,0,NA,2016-03-03 20:07:49,FALSE,NA,"705484846206857217",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","cannagenomics",102,TRUE,FALSE,NA,NA
"291","RT @CT_Bergstrom: Q: Why is @PLOSOne like English goalkeeper Peter Shilton?

A: Neither blocked the #HandOfGod https://t.co/UuubfuDi1N",FALSE,0,NA,2016-03-03 20:07:45,FALSE,NA,"705484828947431425",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","falberto73",43,TRUE,FALSE,NA,NA
"292","RT @CT_Bergstrom: Let's look on the bright side. @PLOSONE's #HandOfGod paper will have awesome @altmetric and @impactstory scores.",FALSE,0,NA,2016-03-03 20:06:31,FALSE,NA,"705484520271847425",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","cshperspectives",11,TRUE,FALSE,NA,NA
"293","#HandOfGod has been retracted.  https://t.co/goLfzVqpCi",FALSE,0,NA,2016-03-03 20:02:58,FALSE,NA,"705483624842457088",NA,"<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","noituloveand",0,FALSE,FALSE,NA,NA
"294","RT @Lycaonpictus93: Amazing comment on the #HandofGod article in @PLOSONE https://t.co/IVXOsW7nta",FALSE,0,NA,2016-03-03 19:56:57,FALSE,NA,"705482112242159616",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Alf_Romero_",14,TRUE,FALSE,NA,NA
"295","Thank god! @PLOSONE makes the right decision: retracting the paper.

https://t.co/DbWv4Y8EDR

#HandOfGod
#CreatorGate",FALSE,1,NA,2016-03-03 19:56:35,FALSE,NA,"705482019053170689",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","IndianaDiez",1,FALSE,FALSE,NA,NA
"296","RT @NatureNews: Paper that says human hand was 'designed by Creator' sparks peer review concerns https://t.co/1B1f8IAHU1 #HandOfGod https:/…",FALSE,0,NA,2016-03-03 19:56:22,FALSE,NA,"705481964212645888",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Alf_Romero_",102,TRUE,FALSE,NA,NA
"297","RT @NatureNews: Paper that says human hand was 'designed by Creator' sparks peer review concerns https://t.co/1B1f8IAHU1 #HandOfGod https:/…",FALSE,0,NA,2016-03-03 19:53:50,FALSE,NA,"705481328330989568",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","fearns_naomi",102,TRUE,FALSE,NA,NA
"298","RT @NatureNews: Paper that says human hand was 'designed by Creator' sparks peer review concerns https://t.co/1B1f8IAHU1 #HandOfGod https:/…",FALSE,0,NA,2016-03-03 19:49:50,FALSE,NA,"705480320326475778",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Joshi_HemantR",102,TRUE,FALSE,NA,NA
"299","RT @CT_Bergstrom: Q: Why is @PLOSOne like English goalkeeper Peter Shilton?

A: Neither blocked the #HandOfGod https://t.co/UuubfuDi1N",FALSE,0,NA,2016-03-03 19:48:20,FALSE,NA,"705479942277099520",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","AlexeiMaklakov",43,TRUE,FALSE,NA,NA
"300","RT @DrSarahBailey: Can you invoke a God in science? Paper says human hand 'designed by Creator' sparks peer review concern https://t.co/omY…",FALSE,0,NA,2016-03-03 19:46:57,FALSE,NA,"705479597048119297",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","PharmUnivBath",1,TRUE,FALSE,NA,NA
"301","RT @ManuelSintubin: Paper that says human hand was 'designed by #Creator ' sparks concern! https://t.co/d0EqQiteK7 #handofgod #Creatorgate",FALSE,0,NA,2016-03-03 19:44:17,FALSE,NA,"705478924671827969",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Koenrobeys",1,TRUE,FALSE,NA,NA
"302","RT @CT_Bergstrom: Q: Why is @PLOSOne like English goalkeeper Peter Shilton?

A: Neither blocked the #HandOfGod https://t.co/UuubfuDi1N",FALSE,0,NA,2016-03-03 19:43:22,FALSE,NA,"705478693460819968",NA,"<a href=""https://play.google.com/store/apps/details?id=org.mariotaku.twidere"" rel=""nofollow"">Twidere for Android #3</a>","GoonerismSpeek",43,TRUE,FALSE,NA,NA
