"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"359","RT @SFriedScientist: It took @PLOSONE one day to review and retract #HandofGod paper. It took the Lancet 12 years to retract Wakefield's an…",FALSE,0,NA,2016-03-04 04:50:21,FALSE,NA,"705616346327982080",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","VitaBrevisBebe",67,TRUE,FALSE,NA,NA
"360","#HandOfGod <U+3063><U+3066><U+3044><U+3046><U+30CF><U+30C3><U+30B7><U+30E5><U+30BF><U+30B0><U+307E><U+3067><U+3067><U+304D><U+3066><U+308B><U+3002>
<U+4EBA><U+9593><U+306E><U+624B><U+306F><U+5B9F><U+306B><U+898B><U+4E8B><U+306B><U+8A2D><U+8A08><U+3055><U+308C><U+3066><U+3044><U+308B><U+306E><U+3067><U+3001><U+3053><U+308C><U+306F><U+5275><U+9020><U+4E3B><U+306E><U+5FA1><U+696D><U+3067><U+3042><U+308B><U+3053><U+3068><U+3092><U+793A><U+3059><U+3082><U+306E><U+3067><U+3042><U+308B>....<U+3068><U+3059><U+308B><U+8AD6><U+6587><U+3002>”<U+795E>”<U+3068><U+8A00><U+3046><U+5358><U+8A9E><U+306F><U+7121><U+304F><U+3001>”<U+5275><U+9020><U+4E3B>”<U+304C><U+4E94><U+56DE><U+767B><U+5834><U+3059><U+308B><U+3002>
https://t.co/H3AqKYsLfW",FALSE,0,NA,2016-03-04 04:50:14,FALSE,NA,"705616319408779264",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Ohgochi",0,FALSE,FALSE,NA,NA
"361","Have the #handofgod grant writing jokes been played out yet?",FALSE,1,NA,2016-03-04 04:40:18,FALSE,NA,"705613819465170948",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sarcastic_f",0,FALSE,FALSE,NA,NA
"362","RT @NatureNews: Paper that says human hand was 'designed by Creator' sparks peer review concerns https://t.co/SdhGdkPBMs #HandOfGod https:/…",FALSE,0,NA,2016-03-04 04:40:11,FALSE,NA,"705613786720276480",NA,"<a href=""http://covelline.com/feather/"" rel=""nofollow"">feather for iOS</a>","shimasho",76,TRUE,FALSE,NA,NA
"363","Although we must be respectful of all faiths in peer-reviewed articles, faith and science are not mutually exclusive #CreatorGate #HandofGod",FALSE,0,NA,2016-03-04 04:38:05,FALSE,NA,"705613258040840192",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","AdamInder",0,FALSE,FALSE,NA,NA
"364","RT @SFriedScientist: It took @PLOSONE one day to review and retract #HandofGod paper. It took the Lancet 12 years to retract Wakefield's an…",FALSE,0,NA,2016-03-04 04:32:54,FALSE,NA,"705611955021676545",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SciFan66",67,TRUE,FALSE,NA,NA
"365","RT @danfalk: PLoS ONE paper credits God for the design of the human hand, slipped past peer review; mayhem ensues: https://t.co/iOU2hfdLqC …",FALSE,0,NA,2016-03-04 04:29:49,FALSE,NA,"705611181436710912",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ThatRooksGuy",7,TRUE,FALSE,NA,NA
"366","RT @NatureNews: Paper that says human hand was 'designed by Creator' sparks peer review concerns https://t.co/SdhGdkPBMs #HandOfGod https:/…",FALSE,0,NA,2016-03-04 04:21:53,FALSE,NA,"705609183970856960",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","yamagatm3",76,TRUE,FALSE,NA,NA
"367","RT @NatureNews: Paper that says human hand was 'designed by Creator' sparks peer review concerns https://t.co/SdhGdkPBMs #HandOfGod https:/…",FALSE,0,NA,2016-03-04 04:20:31,FALSE,NA,"705608839123439617",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","norionakatsuji",76,TRUE,FALSE,NA,NA
"368","RT @SFriedScientist: It took @PLOSONE one day to review and retract #HandofGod paper. It took the Lancet 12 years to retract Wakefield's an…",FALSE,0,NA,2016-03-04 04:15:07,FALSE,NA,"705607480886304768",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AKVaat",67,TRUE,FALSE,NA,NA
"369","RT @danfalk: PLoS ONE paper credits God for the design of the human hand, slipped past peer review; mayhem ensues: https://t.co/iOU2hfdLqC …",FALSE,0,NA,2016-03-04 04:12:28,FALSE,NA,"705606815011225600",NA,"<a href=""http://www.labnol.org/internet/write-twitter-bot/27902/#free"" rel=""nofollow"">PeerReviewBot</a>","Peer__Reviewer",7,TRUE,FALSE,NA,NA
"370","RT @Lycaonpictus93: Amazing comment on the #HandofGod article in @PLOSONE https://t.co/IVXOsW7nta",FALSE,0,NA,2016-03-04 04:08:46,FALSE,NA,"705605880297836544",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","butcherbird",16,TRUE,FALSE,NA,NA
"371","RT @SFriedScientist: It took @PLOSONE one day to review and retract #HandofGod paper. It took the Lancet 12 years to retract Wakefield's an…",FALSE,0,NA,2016-03-04 04:00:17,FALSE,NA,"705603746429079552",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GerardoZardi",67,TRUE,FALSE,NA,NA
"372","PLoS ONE paper credits God for the design of the human hand, slipped past peer review; mayhem ensues: https://t.co/iOU2hfdLqC #handofgod",FALSE,6,NA,2016-03-04 04:00:04,FALSE,NA,"705603693132042240",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","danfalk",7,FALSE,FALSE,NA,NA
"373","RT @NatureNews: Paper that says human hand was 'designed by Creator' sparks peer review concerns https://t.co/SdhGdkPBMs #HandOfGod https:/…",FALSE,0,NA,2016-03-04 03:59:33,FALSE,NA,"705603563435782146",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PaulLantos",76,TRUE,FALSE,NA,NA
"374","RT @NatureNews: Paper that says human hand was 'designed by Creator' sparks peer review concerns https://t.co/SdhGdkPBMs #HandOfGod https:/…",FALSE,0,NA,2016-03-04 03:55:25,FALSE,NA,"705602522409357312",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","msmsaifullah",76,TRUE,FALSE,NA,NA
"375","RT @NatureNews: Paper that says human hand was 'designed by Creator' sparks peer review concerns https://t.co/1B1f8IAHU1 #HandOfGod https:/…",FALSE,0,NA,2016-03-04 03:45:08,FALSE,NA,"705599934343602176",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","vinnimal",111,TRUE,FALSE,NA,NA
"376","RT @SFriedScientist: It took @PLOSONE one day to review and retract #HandofGod paper. It took the Lancet 12 years to retract Wakefield's an…",FALSE,0,NA,2016-03-04 03:42:06,FALSE,NA,"705599170409799680",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","behaviorclarity",67,TRUE,FALSE,NA,NA
"377","RT @NatureNews: Paper that says human hand was 'designed by Creator' sparks peer review concerns https://t.co/1B1f8IAHU1 #HandOfGod https:/…",FALSE,0,NA,2016-03-04 03:39:35,FALSE,NA,"705598539271811072",NA,"<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","mask20mask",111,TRUE,FALSE,NA,NA
"378","RT @NatureNews: Paper that says human hand was 'designed by Creator' sparks peer review concerns https://t.co/SdhGdkPBMs #HandOfGod https:/…",FALSE,0,NA,2016-03-04 03:37:09,FALSE,NA,"705597924424548352",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","simonihay",76,TRUE,FALSE,NA,NA
"379","RT @NatureNews: Paper that says human hand was 'designed by Creator' sparks peer review concerns https://t.co/1B1f8IAHU1 #HandOfGod https:/…",FALSE,0,NA,2016-03-04 03:36:25,FALSE,NA,"705597741695500293",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AnnaScharnagl",111,TRUE,FALSE,NA,NA
"380","RT @CT_Bergstrom: Q: Why is @PLOSOne like English goalkeeper Peter Shilton?

A: Neither blocked the #HandOfGod https://t.co/UuubfuDi1N",FALSE,0,NA,2016-03-04 03:16:53,FALSE,NA,"705592826353065985",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RicardoMtzG",49,TRUE,FALSE,NA,NA
"381","RT @SFriedScientist: It took @PLOSONE one day to review and retract #HandofGod paper. It took the Lancet 12 years to retract Wakefield's an…",FALSE,0,NA,2016-03-04 03:15:58,FALSE,NA,"705592595028668416",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Narczicated",67,TRUE,FALSE,NA,NA
"382","RT @NatureNews: Paper that says human hand was 'designed by Creator' sparks peer review concerns https://t.co/SdhGdkPBMs #HandOfGod https:/…",FALSE,0,NA,2016-03-04 03:05:59,FALSE,NA,"705590082229641216",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","NMarascio",76,TRUE,FALSE,NA,NA
"383","#AmericanCrime / #HandofGod one show compliments another! Deliberate or coincidental?  My 2 All-Time Favorite shows! https://t.co/EHKLDd9rP3",FALSE,0,NA,2016-03-04 03:04:34,FALSE,NA,"705589726481399808",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Mantuumbatu",0,FALSE,FALSE,NA,NA
"384","RT @iddux: It took @plosone 2 days to retract #handofgod, and people are still upset over ""quality"". 
 #arseniclife to be retracted in...?",FALSE,0,NA,2016-03-04 03:03:12,FALSE,NA,"705589381646516224",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","BaxterTwi",27,TRUE,FALSE,NA,NA
"385","RT @iddux: It took @plosone 2 days to retract #handofgod, and people are still upset over ""quality"". 
 #arseniclife to be retracted in...?",FALSE,0,NA,2016-03-04 02:56:27,FALSE,NA,"705587684744499200",NA,"<a href=""http://www.tweetcaster.com"" rel=""nofollow"">TweetCaster for Android</a>","OmicsOmicsBlog",27,TRUE,FALSE,NA,NA
"386","RT @NatureNews: Paper that says human hand was 'designed by Creator' sparks peer review concerns https://t.co/SdhGdkPBMs #HandOfGod https:/…",FALSE,0,NA,2016-03-04 02:47:45,FALSE,NA,"705585494852288512",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Danz_Zka",76,TRUE,FALSE,NA,NA
"387","RT @SFriedScientist: It took @PLOSONE one day to review and retract #HandofGod paper. It took the Lancet 12 years to retract Wakefield's an…",FALSE,0,NA,2016-03-04 02:44:15,FALSE,NA,"705584613637427206",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DrScienceLover",67,TRUE,FALSE,NA,NA
"388","RT @SFriedScientist: It took @PLOSONE one day to review and retract #HandofGod paper. It took the Lancet 12 years to retract Wakefield's an…",FALSE,0,NA,2016-03-04 02:40:34,FALSE,NA,"705583686796730368",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DrKatHolt",67,TRUE,FALSE,NA,NA
"389","RT @SFriedScientist: It took @PLOSONE one day to review and retract #HandofGod paper. It took the Lancet 12 years to retract Wakefield's an…",FALSE,0,NA,2016-03-04 02:36:35,FALSE,NA,"705582681841471490",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MollieEJacobs",67,TRUE,FALSE,NA,NA
"390","RT @NatureNews: Paper that says human hand was 'designed by Creator' sparks peer review concerns https://t.co/1B1f8IAHU1 #HandOfGod https:/…",FALSE,0,NA,2016-03-04 02:34:59,FALSE,NA,"705582281629372416",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mathnz",111,TRUE,FALSE,NA,NA
"391","RT @iddux: It took @plosone 2 days to retract #handofgod, and people are still upset over ""quality"". 
 #arseniclife to be retracted in...?",FALSE,0,NA,2016-03-04 02:34:59,FALSE,NA,"705582280685821952",NA,"<a href=""http://twicca.r246.jp/"" rel=""nofollow"">twicca</a>","piscocontrol",27,TRUE,FALSE,NA,NA
"392","RT @iddux: Saying  @plosone  is broken because of #handofgod is like saying never wal on sidewalks because someone once got run over while …",FALSE,0,NA,2016-03-04 02:33:48,FALSE,NA,"705581983775109120",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sbassi",1,TRUE,FALSE,NA,NA
"393","RT @NatureNews: Paper that says human hand was 'designed by Creator' sparks peer review concerns https://t.co/SdhGdkPBMs #HandOfGod https:/…",FALSE,0,NA,2016-03-04 02:33:20,FALSE,NA,"705581866238156800",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ManuhaarS",76,TRUE,FALSE,NA,NA
"394","ah. behind the times I am. must get out of the lab more. #handofgod",FALSE,0,NA,2016-03-04 02:29:54,FALSE,NA,"705581001049825280",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MobileElement",0,FALSE,FALSE,NA,NA
"395","Saying  @plosone  is broken because of #handofgod is like saying never wal on sidewalks because someone once got run over while doing so.",FALSE,3,NA,2016-03-04 02:26:26,FALSE,NA,"705580128445681664",NA,"<a href=""http://www.tweetcaster.com"" rel=""nofollow"">TweetCaster for Android</a>","iddux",1,FALSE,FALSE,NA,NA
"396","New tumblr post: ""The Hand of God Part 03"" https://t.co/CBdGjlCQdd , #sermon #excerpt #pastorjim #handofgod",FALSE,0,NA,2016-03-04 02:20:57,FALSE,NA,"705578748943335424",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","stenochtauranga",0,FALSE,FALSE,NA,NA
"397","To know the strength of the anchor you must endure the wrath of the storm! #handofgod",FALSE,2,NA,2016-03-04 02:17:40,FALSE,NA,"705577924863369218",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Jim_Kitchen",0,FALSE,FALSE,NA,NA
"398","@PLOSONE #handofgod https://t.co/lFuyWjEyJa",FALSE,0,"PLOSONE",2016-03-04 02:17:03,FALSE,NA,"705577768608661505","27596259","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ObreroFuturista",0,FALSE,FALSE,NA,NA
"399","RT @SFriedScientist: It took @PLOSONE one day to review and retract #HandofGod paper. It took the Lancet 12 years to retract Wakefield's an…",FALSE,0,NA,2016-03-04 02:13:58,FALSE,NA,"705576992809328640",NA,"<a href=""http://gplus.to/carbonandroid"" rel=""nofollow"">Carbon v2</a>","Schenck",67,TRUE,FALSE,NA,NA
"400","Clearwater beach, Tampa #Clearwater #Tampa #naturelovers #handofgod #sunset @thesammietan @israelbryan97 https://t.co/gI5I44PfEd",FALSE,0,NA,2016-03-04 02:12:43,FALSE,NA,"705576676722413568",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SharmaSubrath",0,FALSE,FALSE,NA,NA
"401","RT @joaconavajas: @PLOSONE  this is the one and only #handofgod https://t.co/2sZWAmOWkp https://t.co/k5DQUwzd8L",FALSE,0,NA,2016-03-04 02:12:09,FALSE,NA,"705576536150302720",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","gpereyrairujo",2,TRUE,FALSE,NA,NA
"402","RT @SFriedScientist: It took @PLOSONE one day to review and retract #HandofGod paper. It took the Lancet 12 years to retract Wakefield's an…",FALSE,0,NA,2016-03-04 02:03:52,FALSE,NA,"705574448217333761",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","HollyKindsvater",67,TRUE,FALSE,NA,NA
"403","RT @SFriedScientist: It took @PLOSONE one day to review and retract #HandofGod paper. It took the Lancet 12 years to retract Wakefield's an…",FALSE,0,NA,2016-03-04 02:01:21,FALSE,NA,"705573815485652994",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ambikamath",67,TRUE,FALSE,NA,NA
"404","RT @NatureNews: Paper that says human hand was 'designed by Creator' sparks peer review concerns https://t.co/SdhGdkPBMs #HandOfGod https:/…",FALSE,0,NA,2016-03-04 02:00:55,FALSE,NA,"705573708367323137",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows</a>","SP_Simonovic",76,TRUE,FALSE,NA,NA
"405","RT @SFriedScientist: It took @PLOSONE one day to review and retract #HandofGod paper. It took the Lancet 12 years to retract Wakefield's an…",FALSE,0,NA,2016-03-04 01:58:59,FALSE,NA,"705573220536164352",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Dr_KatieG1",67,TRUE,FALSE,NA,NA
"406","RT @SFriedScientist: It took @PLOSONE one day to review and retract #HandofGod paper. It took the Lancet 12 years to retract Wakefield's an…",FALSE,0,NA,2016-03-04 01:53:57,FALSE,NA,"705571953256435712",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","BaxterTwi",67,TRUE,FALSE,NA,NA
"407","it is inexcusable that the #handofgod paper made it out. Yet  it's unfare to use this argument against open access https://t.co/LWDWpIBCCh",FALSE,2,NA,2016-03-04 01:50:57,FALSE,NA,"705571198495756288",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","evo_fish",0,FALSE,FALSE,NA,NA
"408","RT @NatureNews: Paper that says human hand was 'designed by Creator' sparks peer review concerns https://t.co/1B1f8IAHU1 #HandOfGod https:/…",FALSE,0,NA,2016-03-04 01:50:16,FALSE,NA,"705571025682038784",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","talk_chronic",111,TRUE,FALSE,NA,NA
"409","RT @NatureNews: Paper that says human hand was 'designed by Creator' sparks peer review concerns https://t.co/SdhGdkPBMs #HandOfGod https:/…",FALSE,0,NA,2016-03-04 01:46:01,FALSE,NA,"705569956235051014",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mukum3",76,TRUE,FALSE,NA,NA
"410","RT @ScholarlyChickn: Retracted: Even Devine Intervention could not save @PLOSONE's #handofgod paper. https://t.co/mCZX51Hdkg",FALSE,0,NA,2016-03-04 01:45:12,FALSE,NA,"705569751142166528",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","profmdwhite",4,TRUE,FALSE,NA,NA
"411","RT @SFriedScientist: It took @PLOSONE one day to review and retract #HandofGod paper. It took the Lancet 12 years to retract Wakefield's an…",FALSE,0,NA,2016-03-04 01:42:27,FALSE,NA,"705569061061697537",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Craken_MacCraic",67,TRUE,FALSE,NA,NA
"412","RT @NatureNews: Paper that says human hand was 'designed by Creator' sparks peer review concerns https://t.co/1B1f8IAHU1 #HandOfGod https:/…",FALSE,0,NA,2016-03-04 01:41:48,FALSE,NA,"705568897974595584",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","amanda_rcarter",111,TRUE,FALSE,NA,NA
"413","RT @ScholarlyChickn: Retracted: Even Devine Intervention could not save @PLOSONE's #handofgod paper. https://t.co/mCZX51Hdkg",FALSE,0,NA,2016-03-04 01:40:04,FALSE,NA,"705568459648798720",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","scholarlykitchn",4,TRUE,FALSE,NA,NA
"414","RT @iddux: It took @plosone 2 days to retract #handofgod, and people are still upset over ""quality"". 
 #arseniclife to be retracted in...?",FALSE,0,NA,2016-03-04 01:35:28,FALSE,NA,"705567303451197440",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sennoma",27,TRUE,FALSE,NA,NA
"415","RT @NatureNews: Paper that says human hand was 'designed by Creator' sparks peer review concerns https://t.co/SdhGdkPBMs #HandOfGod https:/…",FALSE,0,NA,2016-03-04 01:34:44,FALSE,NA,"705567117764988928",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BayanGenetisyen",76,TRUE,FALSE,NA,NA
"416","RT @PaleoForams: .@PLOSONE has decided to retract the  #handofgod #Creatorgate article https://t.co/rdyACEJoCw",FALSE,0,NA,2016-03-04 01:32:43,FALSE,NA,"705566612766593024",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","HighBass",2,TRUE,FALSE,NA,NA
"417","RT @iddux: It took @plosone 2 days to retract #handofgod, and people are still upset over ""quality"". 
 #arseniclife to be retracted in...?",FALSE,0,NA,2016-03-04 01:31:00,FALSE,NA,"705566176861097984",NA,"<a href=""http://gplus.to/carbonandroid"" rel=""nofollow"">Carbon v2</a>","Schenck",27,TRUE,FALSE,NA,NA
"418","RT @NatureNews: Paper that says human hand was 'designed by Creator' sparks peer review concerns https://t.co/1B1f8IAHU1 #HandOfGod https:/…",FALSE,0,NA,2016-03-04 01:30:21,FALSE,NA,"705566013979389952",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KKarllblue",111,TRUE,FALSE,NA,NA
"419","RT @PaleoForams: .@PLOSONE has decided to retract the  #handofgod #Creatorgate article https://t.co/rdyACEJoCw",FALSE,0,NA,2016-03-04 01:30:14,FALSE,NA,"705565986649305089",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","wendyruscoe",2,TRUE,FALSE,NA,NA
"420","RT @NatureNews: Paper that says human hand was 'designed by Creator' sparks peer review concerns https://t.co/1B1f8IAHU1 #HandOfGod https:/…",FALSE,0,NA,2016-03-04 01:29:49,FALSE,NA,"705565880239915009",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","wendyruscoe",111,TRUE,FALSE,NA,NA
"421","RT @NatureNews: Paper that says human hand was 'designed by Creator' sparks peer review concerns https://t.co/1B1f8IAHU1 #HandOfGod https:/…",FALSE,0,NA,2016-03-04 01:29:07,FALSE,NA,"705565703840124930",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ErickJR_Silva",111,TRUE,FALSE,NA,NA
"422","RT @craigstanford7: Shame on you PLoS.  What a joke as peer reviewed science.
#Creatorgate  #HandofGod. https://t.co/faFeBRKzm8",FALSE,0,NA,2016-03-04 01:26:59,FALSE,NA,"705565169632550912",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","vogel_erin",1,TRUE,FALSE,NA,NA
"423",".@PLOSONE has decided to retract the  #handofgod #Creatorgate article https://t.co/rdyACEJoCw",FALSE,1,NA,2016-03-04 01:26:48,FALSE,NA,"705565122555674624",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","PaleoForams",2,FALSE,FALSE,NA,NA
"424","RT @SFriedScientist: It took @PLOSONE one day to review and retract #HandofGod paper. It took the Lancet 12 years to retract Wakefield's an…",FALSE,0,NA,2016-03-04 01:21:40,FALSE,NA,"705563829938159620",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","jkellyca",67,TRUE,FALSE,NA,NA
"425","RT @SFriedScientist: It took @PLOSONE one day to review and retract #HandofGod paper. It took the Lancet 12 years to retract Wakefield's an…",FALSE,0,NA,2016-03-04 01:20:42,FALSE,NA,"705563586869891072",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Timberati",67,TRUE,FALSE,NA,NA
"426","RT @iddux: It took @plosone 2 days to retract #handofgod, and people are still upset over ""quality"". 
 #arseniclife to be retracted in...?",FALSE,0,NA,2016-03-04 01:15:10,FALSE,NA,"705562194486894592",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","loraxorg",27,TRUE,FALSE,NA,NA
"427","RT @iddux: It took @plosone 2 days to retract #handofgod, and people are still upset over ""quality"". 
 #arseniclife to be retracted in...?",FALSE,0,NA,2016-03-04 01:11:59,FALSE,NA,"705561392326307840",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Elendol",27,TRUE,FALSE,NA,NA
"428","RT @iddux: It took @plosone 2 days to retract #handofgod, and people are still upset over ""quality"". 
 #arseniclife to be retracted in...?",FALSE,0,NA,2016-03-04 01:11:29,FALSE,NA,"705561267889569793",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","AMathelier",27,TRUE,FALSE,NA,NA
"429","RT @iddux: It took @plosone 2 days to retract #handofgod, and people are still upset over ""quality"". 
 #arseniclife to be retracted in...?",FALSE,0,NA,2016-03-04 01:10:44,FALSE,NA,"705561078839660544",NA,"<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","ctitusbrown",27,TRUE,FALSE,NA,NA
"430","RT @NatureNews: Paper that says human hand was 'designed by Creator' sparks peer review concerns https://t.co/1B1f8IAHU1 #HandOfGod https:/…",FALSE,0,NA,2016-03-04 01:04:41,FALSE,NA,"705559557108592644",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mzbaptista",111,TRUE,FALSE,NA,NA
"431","RT @NatureNews: Paper that says human hand was 'designed by Creator' sparks peer review concerns https://t.co/1B1f8IAHU1 #HandOfGod https:/…",FALSE,0,NA,2016-03-04 01:02:25,FALSE,NA,"705558987593256960",NA,"<a href=""http://sites.google.com/site/yorufukurou/"" rel=""nofollow"">YoruFukurou</a>","96383",111,TRUE,FALSE,NA,NA
"432","RT @ScholarlyChickn: Retracted: Even Devine Intervention could not save @PLOSONE's #handofgod paper. https://t.co/mCZX51Hdkg",FALSE,0,NA,2016-03-04 01:00:48,FALSE,NA,"705558578040418304",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","innostudy",4,TRUE,FALSE,NA,NA
"433","@nucAmbiguous @Dr24hours I think, the #handofgod paper was deliberate. He thinks that makes me a bigot. I think charitably, that he's wrong.",FALSE,0,"nucAmbiguous",2016-03-04 00:56:52,FALSE,"705556427293634560","705557587308236800","1099675542","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","vectorgen",0,FALSE,FALSE,NA,NA
"434","RT @SFriedScientist: People are freaking out about the #HandOfGod as if there weren't millions of publications with equally tenuous introdu…",FALSE,0,NA,2016-03-04 00:47:57,FALSE,NA,"705555344097939460",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jorgebaier",16,TRUE,FALSE,NA,NA
"435","RT @CT_Bergstrom: .@PLOSOne statement on #HandOfGod. Sorry, but reviving Paley is not just a ""language"" issue https://t.co/kjIi6LGa7a https…",FALSE,0,NA,2016-03-04 00:47:12,FALSE,NA,"705555157812121600",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JeanCarloMachad",6,TRUE,FALSE,NA,NA
"436","Linked quote doesn't prove that this wasn't just translation error though #handofgod #Creatorgate @WIRED https://t.co/pic90bPEWh",FALSE,1,"WIRED",2016-03-04 00:40:55,FALSE,"705546856009502720","705553574793613312","1344951","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","timisstuck",0,FALSE,FALSE,NA,NA
"437","RT @iddux: It took @plosone 2 days to retract #handofgod, and people are still upset over ""quality"". 
 #arseniclife to be retracted in...?",FALSE,0,NA,2016-03-04 00:40:04,FALSE,NA,"705553361366421504",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","chicaScientific",27,TRUE,FALSE,NA,NA
